order_id,order_date,customer_id,product,category,region,channel,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit,margin_pct,order_month
ORD100657,2025-04-21,CUST1290,Monitor 27,Electronics,North,Retail,1,1219.34,883.59,0,1219.34,0.0,1219.34,883.59,335.75,27.54,2025-04
ORD100658,2025-04-21,CUST1240,Smartphone X,Electronics,Center,Online,5,284.08,219.86,0,1420.4,0.0,1420.4,1099.3,321.1,22.61,2025-04
ORD100659,2025-11-12,CUST1169,Office Chair,Furniture,Center,Online,2,47.25,31.6,0,94.5,0.0,94.5,63.2,31.3,33.12,2025-11
ORD100660,2024-12-22,CUST1309,Pen Set,Stationery,North,Retail,1,8.6,6.49,10,8.6,0.86,7.74,6.49,1.25,16.15,2024-12
ORD100661,2024-11-05,CUST1272,Desk Lamp,Furniture,Islands,Online,2,265.66,187.35,5,531.32,26.57,504.75,374.7,130.05,25.77,2024-11
ORD100662,2024-12-14,CUST1106,Backpack,Accessories,Center,Online,2,96.27,63.43,10,192.54,19.25,173.29,126.86,46.43,26.79,2024-12
ORD100663,2025-11-09,CUST1342,Laptop Air 13,Electronics,Center,Online,3,1090.91,828.2,0,3272.73,0.0,3272.73,2484.6,788.13,24.08,2025-11
ORD100664,2024-04-09,CUST1420,Desk Lamp,Furniture,South,Retail,1,574.85,326.17,0,574.85,0.0,574.85,326.17,248.68,43.26,2024-04
ORD100665,2025-01-23,CUST1167,Desk Lamp,Furniture,Center,Retail,3,65.04,39.31,0,195.12,0.0,195.12,117.93,77.19,39.56,2025-01
ORD100666,2024-01-01,CUST1387,Monitor 27,Electronics,Center,Online,3,723.22,450.48,5,2169.66,108.48,2061.18,1351.44,709.74,34.43,2024-01
ORD100667,2024-11-20,CUST1153,Pen Set,Stationery,South,Wholesale,3,28.78,22.44,15,86.34,12.95,73.39,67.32,6.07,8.27,2024-11
ORD100668,2024-04-01,CUST1298,Laptop Pro 14,Electronics,North,Wholesale,3,804.8,613.18,15,2414.4,362.16,2052.24,1839.54,212.7,10.36,2024-04
ORD100669,2024-02-24,CUST1000,Backpack,Accessories,North,Online,2,117.66,67.94,0,235.32,0.0,235.32,135.88,99.44,42.26,2024-02
ORD100670,2025-08-27,CUST1201,Water Bottle,Accessories,South,Online,1,52.11,33.63,5,52.11,2.61,49.5,33.63,15.87,32.07,2025-08
ORD100671,2024-07-11,CUST1284,Standing Desk,Furniture,South,Online,4,235.36,154.0,0,941.44,0.0,941.44,616.0,325.44,34.57,2024-07
ORD100672,2024-01-12,CUST1036,Water Bottle,Accessories,Islands,Online,1,89.35,60.01,0,89.35,0.0,89.35,60.01,29.34,32.84,2024-01
ORD100673,2025-10-19,CUST1412,Standing Desk,Furniture,Center,Online,4,539.34,390.4,15,2157.36,323.6,1833.76,1561.6,272.16,14.84,2025-10
ORD100674,2025-03-10,CUST1282,Desk Lamp,Furniture,Center,Retail,2,158.67,104.12,0,317.34,0.0,317.34,208.24,109.1,34.38,2025-03
ORD100675,2025-12-30,CUST1256,Wireless Headphones,Electronics,Center,Retail,2,855.56,549.05,20,1711.12,342.22,1368.9,1098.1,270.8,19.78,2025-12
ORD100676,2024-04-25,CUST1297,Desk Lamp,Furniture,South,Retail,5,75.64,55.41,5,378.2,18.91,359.29,277.05,82.24,22.89,2024-04
ORD100677,2024-10-13,CUST1238,Notebook Pack,Stationery,South,Wholesale,1,36.15,20.68,5,36.15,1.81,34.34,20.68,13.66,39.78,2024-10
ORD100678,2024-03-20,CUST1350,Water Bottle,Accessories,Center,Online,2,73.76,51.87,15,147.52,22.13,125.39,103.74,21.65,17.27,2024-03
ORD100679,2025-04-09,CUST1262,Desk Lamp,Furniture,North,Online,2,218.96,139.75,20,437.92,87.58,350.34,279.5,70.84,20.22,2025-04
ORD100680,2025-12-12,CUST1472,Pen Set,Stationery,Center,Online,3,30.44,21.03,0,91.32,0.0,91.32,63.09,28.23,30.91,2025-12
ORD100681,2024-02-22,CUST1336,Wireless Headphones,Electronics,Center,Wholesale,4,966.53,600.9,0,3866.12,0.0,3866.12,2403.6,1462.52,37.83,2024-02
ORD100682,2024-10-11,CUST1129,Monitor 27,Electronics,Center,Wholesale,3,470.81,289.19,10,1412.43,141.24,1271.19,867.57,403.62,31.75,2024-10
ORD100683,2024-06-03,CUST1337,Desk Lamp,Furniture,North,Online,2,129.98,96.92,0,259.96,0.0,259.96,193.84,66.12,25.43,2024-06
ORD100684,2024-02-03,CUST1175,Laptop Air 13,Electronics,South,Online,5,925.67,699.28,15,4628.35,694.25,3934.1,3496.4,437.7,11.13,2024-02
ORD100685,2025-01-27,CUST1121,Water Bottle,Accessories,North,Retail,2,80.13,48.3,10,160.26,16.03,144.23,96.6,47.63,33.03,2025-01
ORD100686,2024-04-28,CUST1026,Monitor 27,Electronics,Islands,Online,2,756.25,505.98,15,1512.5,226.88,1285.62,1011.96,273.66,21.29,2024-04
ORD100687,2025-11-30,CUST1361,Standing Desk,Furniture,Islands,Online,2,112.74,86.54,0,225.48,0.0,225.48,173.08,52.4,23.24,2025-11
ORD100688,2025-11-25,CUST1161,Notebook Pack,Stationery,Islands,Online,3,6.44,5.02,5,19.32,0.97,18.35,15.06,3.29,17.95,2025-11
ORD100689,2025-10-29,CUST1439,Wireless Headphones,Electronics,Center,Retail,1,459.26,263.88,10,459.26,45.93,413.33,263.88,149.45,36.16,2025-10
ORD100690,2024-09-04,CUST1375,Water Bottle,Accessories,North,Online,2,31.44,19.94,10,62.88,6.29,56.59,39.88,16.71,29.53,2024-09
ORD100691,2025-11-19,CUST1004,Laptop Air 13,Electronics,North,Online,1,218.73,125.98,0,218.73,0.0,218.73,125.98,92.75,42.4,2025-11
ORD100692,2024-07-16,CUST1017,Laptop Pro 14,Electronics,North,Retail,3,160.77,112.3,15,482.31,72.35,409.96,336.9,73.06,17.82,2024-07
ORD100693,2024-05-04,CUST1362,Laptop Air 13,Electronics,Center,Retail,1,938.65,604.48,10,938.65,93.87,844.78,604.48,240.3,28.45,2024-05
ORD100694,2024-07-08,CUST1458,Laptop Air 13,Electronics,Center,Wholesale,3,439.74,293.19,15,1319.22,197.88,1121.34,879.57,241.77,21.56,2024-07
ORD100695,2024-10-10,CUST1393,Standing Desk,Furniture,South,Online,3,410.52,304.82,0,1231.56,0.0,1231.56,914.46,317.1,25.75,2024-10
ORD100696,2024-03-04,CUST1195,Standing Desk,Furniture,Center,Online,1,64.23,50.67,0,64.23,0.0,64.23,50.67,13.56,21.11,2024-03
ORD100697,2024-07-24,CUST1312,Standing Desk,Furniture,North,Retail,1,310.47,181.93,10,310.47,31.05,279.42,181.93,97.49,34.89,2024-07
ORD100698,2025-03-28,CUST1366,Wireless Headphones,Electronics,Center,Wholesale,1,183.55,127.17,0,183.55,0.0,183.55,127.17,56.38,30.72,2025-03
ORD100699,2024-06-01,CUST1334,Water Bottle,Accessories,North,Online,1,14.16,9.17,0,14.16,0.0,14.16,9.17,4.99,35.24,2024-06
ORD100700,2024-01-04,CUST1263,Backpack,Accessories,South,Retail,5,63.97,42.16,15,319.85,47.98,271.87,210.8,61.07,22.46,2024-01
ORD100701,2025-07-07,CUST1115,Laptop Pro 14,Electronics,Center,Wholesale,2,1058.75,788.72,0,2117.5,0.0,2117.5,1577.44,540.06,25.5,2025-07
ORD100702,2024-12-07,CUST1349,Wireless Headphones,Electronics,Center,Wholesale,2,977.83,772.2,0,1955.66,0.0,1955.66,1544.4,411.26,21.03,2024-12
ORD100703,2024-03-23,CUST1430,Desk Lamp,Furniture,Islands,Retail,3,195.28,117.32,5,585.84,29.29,556.55,351.96,204.59,36.76,2024-03
ORD100704,2024-11-02,CUST1356,Standing Desk,Furniture,Center,Retail,4,389.45,249.18,0,1557.8,0.0,1557.8,996.72,561.08,36.02,2024-11
ORD100705,2024-05-23,CUST1018,Smartphone X,Electronics,South,Retail,1,1494.86,911.3,0,1494.86,0.0,1494.86,911.3,583.56,39.04,2024-05
ORD100706,2025-05-26,CUST1273,Desk Lamp,Furniture,South,Online,5,39.36,24.99,0,196.8,0.0,196.8,124.95,71.85,36.51,2025-05
ORD100707,2024-08-04,CUST1413,Water Bottle,Accessories,North,Retail,3,60.42,43.47,15,181.26,27.19,154.07,130.41,23.66,15.36,2024-08
ORD100708,2024-03-14,CUST1018,Backpack,Accessories,North,Retail,1,81.92,54.71,15,81.92,12.29,69.63,54.71,14.92,21.43,2024-03
ORD100709,2024-05-13,CUST1007,Monitor 27,Electronics,Center,Retail,3,1364.62,1030.54,0,4093.86,0.0,4093.86,3091.62,1002.24,24.48,2024-05
ORD100710,2024-03-06,CUST1418,Laptop Air 13,Electronics,North,Online,1,924.87,651.02,0,924.87,0.0,924.87,651.02,273.85,29.61,2024-03
ORD100711,2025-11-25,CUST1205,Office Chair,Furniture,Islands,Online,1,419.93,288.27,0,419.93,0.0,419.93,288.27,131.66,31.35,2025-11
ORD100712,2024-02-16,CUST1303,Monitor 27,Electronics,South,Retail,1,251.46,147.18,0,251.46,0.0,251.46,147.18,104.28,41.47,2024-02
ORD100713,2025-03-25,CUST1124,Pen Set,Stationery,South,Online,1,8.5,6.48,5,8.5,0.43,8.07,6.48,1.59,19.75,2025-03
ORD100714,2025-05-13,CUST1041,Laptop Pro 14,Electronics,North,Retail,1,1395.11,1013.81,5,1395.11,69.76,1325.35,1013.81,311.54,23.51,2025-05
ORD100715,2025-05-02,CUST1354,Monitor 27,Electronics,Islands,Retail,1,988.55,672.98,0,988.55,0.0,988.55,672.98,315.57,31.92,2025-05
ORD100716,2024-02-08,CUST1305,Monitor 27,Electronics,North,Online,3,949.11,542.9,10,2847.33,284.73,2562.6,1628.7,933.9,36.44,2024-02
ORD100717,2025-07-25,CUST1120,Smartphone X,Electronics,South,Online,1,832.88,478.01,0,832.88,0.0,832.88,478.01,354.87,42.61,2025-07
ORD100718,2024-08-12,CUST1237,Water Bottle,Accessories,South,Wholesale,3,40.41,24.18,10,121.23,12.12,109.11,72.54,36.57,33.51,2024-08
ORD100719,2025-04-30,CUST1254,Monitor 27,Electronics,North,Online,1,1390.2,783.39,0,1390.2,0.0,1390.2,783.39,606.81,43.65,2025-04
ORD100720,2025-09-23,CUST1412,Desk Lamp,Furniture,South,Online,1,452.04,353.14,0,452.04,0.0,452.04,353.14,98.9,21.88,2025-09
ORD100721,2024-04-28,CUST1036,Smartphone X,Electronics,South,Online,3,921.64,582.01,0,2764.92,0.0,2764.92,1746.03,1018.89,36.85,2024-04
ORD100722,2024-04-22,CUST1166,Smartphone X,Electronics,North,Online,1,1127.6,865.4,0,1127.6,0.0,1127.6,865.4,262.2,23.25,2024-04
ORD100723,2025-05-11,CUST1027,Standing Desk,Furniture,North,Retail,1,558.9,370.97,0,558.9,0.0,558.9,370.97,187.93,33.62,2025-05
ORD100724,2025-10-09,CUST1183,Wireless Headphones,Electronics,North,Wholesale,1,260.64,188.46,0,260.64,0.0,260.64,188.46,72.18,27.69,2025-10
ORD100725,2025-04-14,CUST1214,Monitor 27,Electronics,South,Wholesale,3,392.19,244.64,0,1176.57,0.0,1176.57,733.92,442.65,37.62,2025-04
ORD100726,2024-06-23,CUST1295,Notebook Pack,Stationery,Islands,Retail,4,8.03,6.14,5,32.12,1.61,30.51,24.56,5.95,19.51,2024-06
ORD100727,2025-04-18,CUST1142,Laptop Pro 14,Electronics,Center,Wholesale,3,1125.37,688.35,0,3376.11,0.0,3376.11,2065.05,1311.06,38.83,2025-04
ORD100728,2025-08-28,CUST1484,Monitor 27,Electronics,Islands,Retail,4,1355.52,887.11,0,5422.08,0.0,5422.08,3548.44,1873.64,34.56,2025-08
ORD100729,2025-05-31,CUST1017,Standing Desk,Furniture,Center,Online,2,303.18,227.23,10,606.36,60.64,545.72,454.46,91.26,16.72,2025-05
ORD100730,2025-07-25,CUST1385,Laptop Pro 14,Electronics,North,Wholesale,3,657.4,397.4,0,1972.2,0.0,1972.2,1192.2,780.0,39.55,2025-07
ORD100731,2024-01-17,CUST1245,Water Bottle,Accessories,North,Online,1,87.36,66.79,10,87.36,8.74,78.62,66.79,11.83,15.05,2024-01
ORD100732,2024-05-21,CUST1447,Backpack,Accessories,Center,Wholesale,2,96.88,62.26,5,193.76,9.69,184.07,124.52,59.55,32.35,2024-05
ORD100733,2024-03-13,CUST1197,Backpack,Accessories,Islands,Online,1,13.6,8.93,0,13.6,0.0,13.6,8.93,4.67,34.34,2024-03
ORD100734,2024-07-31,CUST1403,Water Bottle,Accessories,Islands,Retail,1,106.89,78.45,0,106.89,0.0,106.89,78.45,28.44,26.61,2024-07
ORD100735,2024-02-22,CUST1056,Standing Desk,Furniture,Center,Online,2,382.91,245.6,0,765.82,0.0,765.82,491.2,274.62,35.86,2024-02
ORD100736,2025-12-27,CUST1396,Smartphone X,Electronics,South,Retail,1,555.6,380.54,5,555.6,27.78,527.82,380.54,147.28,27.9,2025-12
ORD100737,2025-12-20,CUST1107,Backpack,Accessories,Center,Online,3,45.25,35.05,5,135.75,6.79,128.96,105.15,23.81,18.46,2025-12
ORD100738,2025-01-16,CUST1176,Desk Lamp,Furniture,South,Online,2,330.21,191.75,10,660.42,66.04,594.38,383.5,210.88,35.48,2025-01
ORD100739,2024-10-26,CUST1231,Pen Set,Stationery,South,Online,2,28.57,20.66,20,57.14,11.43,45.71,41.32,4.39,9.61,2024-10
ORD100740,2025-04-13,CUST1044,Laptop Air 13,Electronics,North,Online,2,333.91,263.64,0,667.82,0.0,667.82,527.28,140.54,21.04,2025-04
ORD100741,2024-05-31,CUST1254,Monitor 27,Electronics,Islands,Online,4,819.38,579.15,0,3277.52,0.0,3277.52,2316.6,960.92,29.32,2024-05
ORD100742,2024-05-15,CUST1242,Office Chair,Furniture,North,Retail,2,450.49,250.19,0,900.98,0.0,900.98,500.38,400.6,44.46,2024-05
ORD100743,2025-06-16,CUST1330,Office Chair,Furniture,Center,Retail,2,225.39,160.37,0,450.78,0.0,450.78,320.74,130.04,28.85,2025-06
ORD100744,2025-07-15,CUST1227,Desk Lamp,Furniture,North,Online,1,105.21,78.63,0,105.21,0.0,105.21,78.63,26.58,25.26,2025-07
ORD100745,2024-10-22,CUST1394,Laptop Pro 14,Electronics,North,Online,1,483.82,381.76,5,483.82,24.19,459.63,381.76,77.87,16.94,2024-10
ORD100746,2024-07-05,CUST1498,Monitor 27,Electronics,North,Online,4,1063.86,762.35,0,4255.44,0.0,4255.44,3049.4,1206.04,28.34,2024-07
ORD100747,2024-11-20,CUST1294,Monitor 27,Electronics,South,Wholesale,2,604.93,363.74,10,1209.86,120.99,1088.87,727.48,361.39,33.19,2024-11
ORD100748,2024-05-31,CUST1190,Desk Lamp,Furniture,Center,Online,2,122.68,76.72,15,245.36,36.8,208.56,153.44,55.12,26.43,2024-05
ORD100749,2024-05-28,CUST1485,Desk Lamp,Furniture,Center,Retail,5,118.95,94.27,5,594.75,29.74,565.01,471.35,93.66,16.58,2024-05
ORD100750,2024-10-29,CUST1242,Wireless Headphones,Electronics,South,Retail,5,1150.91,919.02,10,5754.55,575.46,5179.1,4595.1,583.99,11.28,2024-10
ORD100751,2025-03-28,CUST1173,Backpack,Accessories,North,Online,1,62.69,35.11,10,62.69,6.27,56.42,35.11,21.31,37.77,2025-03
ORD100752,2025-09-24,CUST1430,Smartphone X,Electronics,Center,Online,2,211.32,119.13,5,422.64,21.13,401.51,238.26,163.25,40.66,2025-09
ORD100753,2024-10-11,CUST1100,Laptop Pro 14,Electronics,Islands,Online,1,1286.22,925.13,20,1286.22,257.24,1028.98,925.13,103.85,10.09,2024-10
ORD100754,2025-05-17,CUST1162,Pen Set,Stationery,North,Wholesale,3,38.02,29.55,0,114.06,0.0,114.06,88.65,25.41,22.28,2025-05
ORD100755,2025-01-13,CUST1197,Office Chair,Furniture,Center,Online,1,226.6,142.08,0,226.6,0.0,226.6,142.08,84.52,37.3,2025-01
ORD100756,2025-03-30,CUST1379,Standing Desk,Furniture,Center,Wholesale,4,194.52,146.17,20,778.08,155.62,622.46,584.68,37.78,6.07,2025-03
ORD100757,2024-05-22,CUST1427,Pen Set,Stationery,Center,Online,2,10.03,6.28,20,20.06,4.01,16.05,12.56,3.49,21.73,2024-05
ORD100758,2025-08-27,CUST1387,Standing Desk,Furniture,Center,Retail,1,263.39,205.08,0,263.39,0.0,263.39,205.08,58.31,22.14,2025-08
ORD100759,2024-05-20,CUST1102,Monitor 27,Electronics,North,Retail,4,491.04,330.3,10,1964.16,196.42,1767.74,1321.2,446.54,25.26,2024-05
ORD100760,2025-05-20,CUST1286,Backpack,Accessories,Islands,Retail,2,12.95,7.13,0,25.9,0.0,25.9,14.26,11.64,44.94,2025-05
ORD100761,2025-04-28,CUST1063,Water Bottle,Accessories,Center,Online,3,41.65,24.78,15,124.95,18.74,106.21,74.34,31.87,30.0,2025-04
ORD100762,2024-10-10,CUST1252,Laptop Air 13,Electronics,North,Retail,2,593.7,397.85,0,1187.4,0.0,1187.4,795.7,391.7,32.99,2024-10
ORD100763,2025-12-11,CUST1418,Laptop Air 13,Electronics,Center,Online,2,1120.8,621.36,0,2241.6,0.0,2241.6,1242.72,998.88,44.56,2025-12
ORD100764,2025-04-17,CUST1449,Backpack,Accessories,Islands,Online,1,27.96,17.28,0,27.96,0.0,27.96,17.28,10.68,38.2,2025-04
ORD100765,2024-10-23,CUST1149,Notebook Pack,Stationery,South,Retail,3,7.69,4.6,5,23.07,1.15,21.92,13.8,8.12,37.03,2024-10
ORD100766,2024-06-20,CUST1278,Office Chair,Furniture,South,Retail,4,501.29,361.55,0,2005.16,0.0,2005.16,1446.2,558.96,27.88,2024-06
ORD100767,2024-04-08,CUST1273,Pen Set,Stationery,South,Online,2,10.03,5.86,0,20.06,0.0,20.06,11.72,8.34,41.58,2024-04
ORD100768,2024-06-15,CUST1052,Smartphone X,Electronics,Center,Retail,1,393.98,235.25,15,393.98,59.1,334.88,235.25,99.63,29.75,2024-06
ORD100769,2025-06-22,CUST1433,Notebook Pack,Stationery,Islands,Online,3,29.58,22.2,0,88.74,0.0,88.74,66.6,22.14,24.95,2025-06
ORD100770,2024-05-14,CUST1472,Laptop Pro 14,Electronics,South,Retail,2,522.43,334.69,10,1044.86,104.49,940.37,669.38,270.99,28.82,2024-05
ORD100771,2024-12-16,CUST1088,Backpack,Accessories,South,Retail,1,91.89,53.26,0,91.89,0.0,91.89,53.26,38.63,42.04,2024-12
ORD100772,2024-11-10,CUST1064,Smartphone X,Electronics,North,Retail,1,191.62,138.48,10,191.62,19.16,172.46,138.48,33.98,19.7,2024-11
ORD100773,2025-03-17,CUST1021,Smartphone X,Electronics,North,Online,1,1206.14,818.21,0,1206.14,0.0,1206.14,818.21,387.93,32.16,2025-03
ORD100774,2024-03-08,CUST1154,Water Bottle,Accessories,Center,Online,1,20.62,11.98,5,20.62,1.03,19.59,11.98,7.61,38.84,2024-03
ORD100775,2025-11-17,CUST1179,Laptop Pro 14,Electronics,North,Online,1,1281.12,1006.27,15,1281.12,192.17,1088.95,1006.27,82.68,7.59,2025-11
ORD100776,2025-05-27,CUST1399,Backpack,Accessories,South,Online,3,65.54,37.17,10,196.62,19.66,176.96,111.51,65.45,36.99,2025-05
ORD100777,2024-07-15,CUST1493,Wireless Headphones,Electronics,Islands,Wholesale,1,1150.71,634.14,10,1150.71,115.07,1035.64,634.14,401.5,38.77,2024-07
ORD100778,2025-12-25,CUST1243,Office Chair,Furniture,South,Wholesale,3,135.52,97.36,0,406.56,0.0,406.56,292.08,114.48,28.16,2025-12
ORD100779,2025-03-10,CUST1109,Notebook Pack,Stationery,North,Online,1,8.95,7.13,0,8.95,0.0,8.95,7.13,1.82,20.34,2025-03
ORD100780,2025-01-04,CUST1360,Wireless Headphones,Electronics,North,Retail,2,137.66,87.01,0,275.32,0.0,275.32,174.02,101.3,36.79,2025-01
ORD100781,2024-11-15,CUST1351,Desk Lamp,Furniture,South,Wholesale,1,262.15,208.73,0,262.15,0.0,262.15,208.73,53.42,20.38,2024-11
ORD100782,2025-05-02,CUST1480,Water Bottle,Accessories,Center,Online,2,11.41,8.2,10,22.82,2.28,20.54,16.4,4.14,20.15,2025-05
ORD100783,2025-11-23,CUST1043,Laptop Air 13,Electronics,Islands,Wholesale,1,648.89,452.69,0,648.89,0.0,648.89,452.69,196.2,30.24,2025-11
ORD100784,2024-03-07,CUST1186,Smartphone X,Electronics,South,Retail,1,924.84,737.71,0,924.84,0.0,924.84,737.71,187.13,20.23,2024-03
ORD100785,2024-10-12,CUST1391,Backpack,Accessories,Islands,Online,3,75.3,55.65,10,225.9,22.59,203.31,166.95,36.36,17.88,2024-10
ORD100786,2025-11-13,CUST1308,Standing Desk,Furniture,North,Online,5,321.51,188.68,5,1607.55,80.38,1527.17,943.4,583.77,38.23,2025-11
ORD100787,2024-08-24,CUST1321,Monitor 27,Electronics,North,Online,1,1127.67,854.3,5,1127.67,56.38,1071.29,854.3,216.99,20.25,2024-08
ORD100788,2025-09-11,CUST1347,Office Chair,Furniture,South,Retail,1,384.52,220.75,0,384.52,0.0,384.52,220.75,163.77,42.59,2025-09
ORD100789,2025-04-22,CUST1103,Wireless Headphones,Electronics,South,Online,3,776.16,477.66,0,2328.48,0.0,2328.48,1432.98,895.5,38.46,2025-04
ORD100790,2024-02-02,CUST1220,Laptop Air 13,Electronics,North,Retail,2,526.67,339.22,5,1053.34,52.67,1000.67,678.44,322.23,32.2,2024-02
ORD100791,2024-11-06,CUST1452,Backpack,Accessories,South,Retail,1,57.37,36.03,0,57.37,0.0,57.37,36.03,21.34,37.2,2024-11
ORD100792,2025-05-17,CUST1337,Notebook Pack,Stationery,Center,Online,3,25.03,16.74,15,75.09,11.26,63.83,50.22,13.61,21.32,2025-05
ORD100793,2025-05-21,CUST1302,Standing Desk,Furniture,North,Online,3,231.08,183.58,0,693.24,0.0,693.24,550.74,142.5,20.56,2025-05
ORD100794,2025-01-10,CUST1178,Backpack,Accessories,Center,Wholesale,2,94.17,66.51,0,188.34,0.0,188.34,133.02,55.32,29.37,2025-01
ORD100795,2025-02-25,CUST1179,Laptop Pro 14,Electronics,Islands,Online,3,431.61,307.32,5,1294.83,64.74,1230.09,921.96,308.13,25.05,2025-02
ORD100796,2024-11-08,CUST1058,Office Chair,Furniture,Center,Online,1,336.9,188.44,10,336.9,33.69,303.21,188.44,114.77,37.85,2024-11
ORD100797,2025-03-07,CUST1136,Laptop Pro 14,Electronics,Center,Retail,3,914.94,728.7,0,2744.82,0.0,2744.82,2186.1,558.72,20.36,2025-03
ORD100798,2025-05-15,CUST1051,Backpack,Accessories,North,Retail,3,46.96,31.73,10,140.88,14.09,126.79,95.19,31.6,24.92,2025-05
ORD100799,2025-01-07,CUST1496,Standing Desk,Furniture,South,Online,1,392.2,311.22,0,392.2,0.0,392.2,311.22,80.98,20.65,2025-01
ORD100800,2024-09-28,CUST1024,Wireless Headphones,Electronics,North,Retail,5,650.88,394.74,10,3254.4,325.44,2928.96,1973.7,955.26,32.61,2024-09
ORD100801,2024-04-07,CUST1303,Office Chair,Furniture,North,Online,1,352.86,240.92,0,352.86,0.0,352.86,240.92,111.94,31.72,2024-04
ORD100802,2024-11-05,CUST1258,Wireless Headphones,Electronics,Center,Online,2,846.73,508.05,0,1693.46,0.0,1693.46,1016.1,677.36,40.0,2024-11
ORD100803,2025-07-14,CUST1092,Laptop Pro 14,Electronics,South,Retail,3,813.04,485.09,5,2439.12,121.96,2317.16,1455.27,861.89,37.2,2025-07
ORD100804,2025-04-23,CUST1137,Water Bottle,Accessories,Center,Retail,2,77.59,57.59,0,155.18,0.0,155.18,115.18,40.0,25.78,2025-04
ORD100805,2025-06-18,CUST1102,Office Chair,Furniture,South,Online,2,167.01,123.02,10,334.02,33.4,300.62,246.04,54.58,18.16,2025-06
ORD100806,2024-03-06,CUST1324,Smartphone X,Electronics,South,Online,4,459.05,285.42,0,1836.2,0.0,1836.2,1141.68,694.52,37.82,2024-03
ORD100807,2024-09-01,CUST1058,Monitor 27,Electronics,Center,Online,1,428.73,324.47,5,428.73,21.44,407.29,324.47,82.82,20.34,2024-09
ORD100808,2025-10-24,CUST1463,Laptop Pro 14,Electronics,North,Retail,1,467.25,260.39,10,467.25,46.73,420.52,260.39,160.13,38.08,2025-10
ORD100809,2025-10-21,CUST1436,Laptop Pro 14,Electronics,North,Retail,5,769.9,427.28,15,3849.5,577.42,3272.07,2136.4,1135.68,34.71,2025-10
ORD100810,2024-03-06,CUST1461,Standing Desk,Furniture,South,Retail,4,412.85,318.48,0,1651.4,0.0,1651.4,1273.92,377.48,22.86,2024-03
ORD100811,2024-08-29,CUST1057,Pen Set,Stationery,Islands,Wholesale,3,37.65,25.62,10,112.95,11.29,101.65,76.86,24.79,24.39,2024-08
ORD100812,2024-09-14,CUST1254,Laptop Air 13,Electronics,Center,Online,1,253.63,190.65,0,253.63,0.0,253.63,190.65,62.98,24.83,2024-09
ORD100813,2024-08-29,CUST1478,Standing Desk,Furniture,Center,Wholesale,1,90.88,54.85,0,90.88,0.0,90.88,54.85,36.03,39.65,2024-08
ORD100814,2024-02-27,CUST1251,Notebook Pack,Stationery,South,Wholesale,2,38.2,24.03,0,76.4,0.0,76.4,48.06,28.34,37.09,2024-02
ORD100815,2024-05-28,CUST1185,Desk Lamp,Furniture,Center,Retail,3,498.18,276.62,20,1494.54,298.91,1195.63,829.86,365.77,30.59,2024-05
ORD100816,2025-11-09,CUST1409,Laptop Pro 14,Electronics,North,Wholesale,3,1200.1,731.96,5,3600.3,180.01,3420.28,2195.88,1224.4,35.8,2025-11
ORD100817,2025-01-06,CUST1462,Water Bottle,Accessories,Islands,Online,1,105.36,80.54,0,105.36,0.0,105.36,80.54,24.82,23.56,2025-01
ORD100818,2024-09-18,CUST1154,Laptop Air 13,Electronics,North,Online,5,1154.47,720.8,15,5772.35,865.85,4906.5,3604.0,1302.5,26.55,2024-09
ORD100819,2024-11-20,CUST1450,Water Bottle,Accessories,Islands,Online,2,13.73,10.53,10,27.46,2.75,24.71,21.06,3.65,14.79,2024-11
ORD100820,2025-02-26,CUST1474,Office Chair,Furniture,South,Online,3,529.75,399.99,10,1589.25,158.93,1430.33,1199.97,230.36,16.11,2025-02
ORD100821,2024-12-26,CUST1215,Pen Set,Stationery,South,Retail,3,24.17,15.27,10,72.51,7.25,65.26,45.81,19.45,29.8,2024-12
ORD100822,2024-07-07,CUST1322,Desk Lamp,Furniture,North,Online,3,107.57,69.94,5,322.71,16.14,306.57,209.82,96.75,31.56,2024-07
ORD100823,2024-06-10,CUST1127,Notebook Pack,Stationery,Center,Online,3,31.87,22.7,0,95.61,0.0,95.61,68.1,27.51,28.77,2024-06
ORD100824,2024-11-23,CUST1231,Desk Lamp,Furniture,North,Online,4,106.1,62.96,5,424.4,21.22,403.18,251.84,151.34,37.54,2024-11
